Div Name,School Name,Sch Type,"LowGrade","HighGrade",Subject,PassRate
AMHERST CO PBLC SCHS,CENTRAL ELEM,Elem,PK,5,Mathematics,68
AMHERST CO PBLC SCHS,CENTRAL ELEM,Elem,PK,5,Science,51
AMHERST CO PBLC SCHS,ELON ELEM,Elem,PK,5,English: Reading,82
AMHERST CO PBLC SCHS,ELON ELEM,Elem,PK,5,History & Social Sciences,91
AMHERST CO PBLC SCHS,ELON ELEM,Elem,PK,5,Mathematics,82
AMHERST CO PBLC SCHS,ELON ELEM,Elem,PK,5,Science,83
AMHERST CO PBLC SCHS,MADISON HEIGHTS ELEM,Elem,PK,5,English: Reading,64
AMHERST CO PBLC SCHS,MADISON HEIGHTS ELEM,Elem,PK,5,History & Social Sciences,97
AMHERST CO PBLC SCHS,MADISON HEIGHTS ELEM,Elem,PK,5,Mathematics,64
AMHERST CO PBLC SCHS,MADISON HEIGHTS ELEM,Elem,PK,5,Science,57
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,English: Reading,80
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,English: Writing,78
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,History & Social Sciences,84
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,Mathematics,83
AMHERST CO PBLC SCHS,MONELISON MIDDLE,Middle,6,8,Science,87
AMHERST CO PBLC SCHS,PLEASANT VIEW ELEM,Elem,PK,5,English: Reading,95
AMHERST CO PBLC SCHS,PLEASANT VIEW ELEM,Elem,PK,5,History & Social Sciences,100
AMHERST CO PBLC SCHS,PLEASANT VIEW ELEM,Elem,PK,5,Mathematics,96
AMHERST CO PBLC SCHS,PLEASANT VIEW ELEM,Elem,PK,5,Science,100
AMHERST CO PBLC SCHS,TEMPERANCE ELEM,Elem,PK,5,English: Reading,93
AMHERST CO PBLC SCHS,TEMPERANCE ELEM,Elem,PK,5,History & Social Sciences,100
AMHERST CO PBLC SCHS,TEMPERANCE ELEM,Elem,PK,5,Mathematics,98
AMHERST CO PBLC SCHS,TEMPERANCE ELEM,Elem,PK,5,Science,92
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,English: Reading,89
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,English: Writing,88
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,History & Social Sciences,87
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,Mathematics,93
APPOMATTOX CO PBLC SCHS,APPOMATTOX CO PBLC SCHSHIGH,High,9,12,Science,88
APPOMATTOX CO PBLC SCHS,APPOMATTOX ELEM,Elem,3,5,English: Reading,78
APPOMATTOX CO PBLC SCHS,APPOMATTOX ELEM,Elem,3,5,History & Social Sciences,85
APPOMATTOX CO PBLC SCHS,APPOMATTOX ELEM,Elem,3,5,Mathematics,77
APPOMATTOX CO PBLC SCHS,APPOMATTOX ELEM,Elem,3,5,Science,85
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,English: Reading,83
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,English: Writing,74
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,History & Social Sciences,91
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,Mathematics,84
APPOMATTOX CO PBLC SCHS,APPOMATTOX MIDDLE,Middle,6,8,Science,83
ARLINGTON CO PBLC SCHS,ABINGDON ELEM,Elem,PK,5,English: Reading,76
ARLINGTON CO PBLC SCHS,ABINGDON ELEM,Elem,PK,5,History & Social Sciences,87
ARLINGTON CO PBLC SCHS,ABINGDON ELEM,Elem,PK,5,Mathematics,73
ARLINGTON CO PBLC SCHS,ABINGDON ELEM,Elem,PK,5,Science,64
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,English: Reading,73
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,English: Writing,64
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,History & Social Sciences,50
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,Mathematics,67
ARLINGTON CO PBLC SCHS,ARLINGTON COMMUNITY HIGH,High,9,12,Science,64
ARLINGTON CO PBLC SCHS,ARLINGTON SCIENCE FOCUS,Elem,PK,5,English: Reading,94
ARLINGTON CO PBLC SCHS,ARLINGTON SCIENCE FOCUS,Elem,PK,5,History & Social Sciences,98
ARLINGTON CO PBLC SCHS,ARLINGTON SCIENCE FOCUS,Elem,PK,5,Mathematics,95
ARLINGTON CO PBLC SCHS,ARLINGTON SCIENCE FOCUS,Elem,PK,5,Science,90
ARLINGTON CO PBLC SCHS,ARLINGTON TRADITIONAL,Elem,PK,5,English: Reading,98
ARLINGTON CO PBLC SCHS,ARLINGTON TRADITIONAL,Elem,PK,5,History & Social Sciences,98
ARLINGTON CO PBLC SCHS,ARLINGTON TRADITIONAL,Elem,PK,5,Mathematics,98
ARLINGTON CO PBLC SCHS,ARLINGTON TRADITIONAL,Elem,PK,5,Science,94
ARLINGTON CO PBLC SCHS,ASHLAWN ELEM,Elem,PK,5,English: Reading,92
ARLINGTON CO PBLC SCHS,ASHLAWN ELEM,Elem,PK,5,History & Social Sciences,93
ARLINGTON CO PBLC SCHS,ASHLAWN ELEM,Elem,PK,5,Mathematics,93
ARLINGTON CO PBLC SCHS,ASHLAWN ELEM,Elem,PK,5,Science,93
ARLINGTON CO PBLC SCHS,BARCROFT ELEM,Elem,PK,5,English: Reading,76
ARLINGTON CO PBLC SCHS,BARCROFT ELEM,Elem,PK,5,History & Social Sciences,82
ARLINGTON CO PBLC SCHS,BARCROFT ELEM,Elem,PK,5,Mathematics,66
ARLINGTON CO PBLC SCHS,BARCROFT ELEM,Elem,PK,5,Science,68
ARLINGTON CO PBLC SCHS,BARRETT ELEM,Elem,PK,5,English: Reading,78
ARLINGTON CO PBLC SCHS,BARRETT ELEM,Elem,PK,5,History & Social Sciences,83
ARLINGTON CO PBLC SCHS,BARRETT ELEM,Elem,PK,5,Mathematics,77
ARLINGTON CO PBLC SCHS,BARRETT ELEM,Elem,PK,5,Science,74
ARLINGTON CO PBLC SCHS,CAMPBELL ELEM,Elem,PK,5,English: Reading,85
ARLINGTON CO PBLC SCHS,CAMPBELL ELEM,Elem,PK,5,History & Social Sciences,81
ARLINGTON CO PBLC SCHS,CAMPBELL ELEM,Elem,PK,5,Mathematics,89
ARLINGTON CO PBLC SCHS,CAMPBELL ELEM,Elem,PK,5,Science,90
ARLINGTON CO PBLC SCHS,CARLIN SPRINGS ELEM,Elem,PK,5,English: Reading,81
ARLINGTON CO PBLC SCHS,CARLIN SPRINGS ELEM,Elem,PK,5,History & Social Sciences,76
ARLINGTON CO PBLC SCHS,CARLIN SPRINGS ELEM,Elem,PK,5,Mathematics,76
ARLINGTON CO PBLC SCHS,CARLIN SPRINGS ELEM,Elem,PK,5,Science,75
ARLINGTON CO PBLC SCHS,CLAREMONT IMMERSION,Elem,PK,5,English: Reading,75
ARLINGTON CO PBLC SCHS,CLAREMONT IMMERSION,Elem,PK,5,History & Social Sciences,86
ARLINGTON CO PBLC SCHS,CLAREMONT IMMERSION,Elem,PK,5,Mathematics,78
ARLINGTON CO PBLC SCHS,CLAREMONT IMMERSION,Elem,PK,5,Science,75
ARLINGTON CO PBLC SCHS,DISCOVERY ELEM,Elem,PK,5,English: Reading,93
ARLINGTON CO PBLC SCHS,DISCOVERY ELEM,Elem,PK,5,History & Social Sciences,98
ARLINGTON CO PBLC SCHS,DISCOVERY ELEM,Elem,PK,5,Mathematics,94
ARLINGTON CO PBLC SCHS,DISCOVERY ELEM,Elem,PK,5,Science,96
ARLINGTON CO PBLC SCHS,DREW MODEL ELEM,Elem,PK,5,English: Reading,83
ARLINGTON CO PBLC SCHS,DREW MODEL ELEM,Elem,PK,5,History & Social Sciences,75
ARLINGTON CO PBLC SCHS,DREW MODEL ELEM,Elem,PK,5,Mathematics,77
ARLINGTON CO PBLC SCHS,DREW MODEL ELEM,Elem,PK,5,Science,75
ARLINGTON CO PBLC SCHS,FRANCIS SCOTT KEY ELEM,Elem,PK,5,English: Reading,86
ARLINGTON CO PBLC SCHS,FRANCIS SCOTT KEY ELEM,Elem,PK,5,History & Social Sciences,70
ARLINGTON CO PBLC SCHS,FRANCIS SCOTT KEY ELEM,Elem,PK,5,Mathematics,82
ARLINGTON CO PBLC SCHS,FRANCIS SCOTT KEY ELEM,Elem,PK,5,Science,67
ARLINGTON CO PBLC SCHS,GLEBE ELEM,Elem,PK,5,English: Reading,91
ARLINGTON CO PBLC SCHS,GLEBE ELEM,Elem,PK,5,History & Social Sciences,97
ARLINGTON CO PBLC SCHS,GLEBE ELEM,Elem,PK,5,Mathematics,90
ARLINGTON CO PBLC SCHS,GLEBE ELEM,Elem,PK,5,Science,82
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,English: Reading,85
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,English: Writing,83
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,History & Social Sciences,83
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,Mathematics,86
ARLINGTON CO PBLC SCHS,GUNSTON MIDDLE,Middle,6,8,Science,80
ARLINGTON CO PBLC SCHS,HENRY ELEM,Elem,PK,5,English: Reading,87
ARLINGTON CO PBLC SCHS,HENRY ELEM,Elem,PK,5,History & Social Sciences,98
ARLINGTON CO PBLC SCHS,HENRY ELEM,Elem,PK,5,Mathematics,86
ARLINGTON CO PBLC SCHS,HENRY ELEM,Elem,PK,5,Science,78
ARLINGTON CO PBLC SCHS,HOFFMAN-BOSTON ELEM,Elem,PK,5,English: Reading,86
ARLINGTON CO PBLC SCHS,HOFFMAN-BOSTON ELEM,Elem,PK,5,History & Social Sciences,94
ARLINGTON CO PBLC SCHS,HOFFMAN-BOSTON ELEM,Elem,PK,5,Mathematics,80
ARLINGTON CO PBLC SCHS,HOFFMAN-BOSTON ELEM,Elem,PK,5,Science,71
ARLINGTON CO PBLC SCHS,JAMESTOWN ELEM,Elem,PK,5,English: Reading,98
ARLINGTON CO PBLC SCHS,JAMESTOWN ELEM,Elem,PK,5,History & Social Sciences,100
ARLINGTON CO PBLC SCHS,JAMESTOWN ELEM,Elem,PK,5,Mathematics,97
ARLINGTON CO PBLC SCHS,JAMESTOWN ELEM,Elem,PK,5,Science,95
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,English: Reading,79
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,English: Writing,83
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,History & Social Sciences,83
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,Mathematics,83
ARLINGTON CO PBLC SCHS,JEFFERSON MIDDLE,Middle,6,8,Science,82
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,English: Reading,75
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,English: Writing,76
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,History & Social Sciences,83
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,Mathematics,80
ARLINGTON CO PBLC SCHS,KENMORE MIDDLE,Middle,6,8,Science,76
ARLINGTON CO PBLC SCHS,LONG BRANCH ELEM,Elem,PK,5,English: Reading,90
ARLINGTON CO PBLC SCHS,LONG BRANCH ELEM,Elem,PK,5,History & Social Sciences,88
ARLINGTON CO PBLC SCHS,LONG BRANCH ELEM,Elem,PK,5,Mathematics,85
ARLINGTON CO PBLC SCHS,LONG BRANCH ELEM,Elem,PK,5,Science,84
ARLINGTON CO PBLC SCHS,MCKINLEY ELEM,Elem,PK,5,English: Reading,95
ARLINGTON CO PBLC SCHS,MCKINLEY ELEM,Elem,PK,5,History & Social Sciences,100
ARLINGTON CO PBLC SCHS,MCKINLEY ELEM,Elem,PK,5,Mathematics,96
ARLINGTON CO PBLC SCHS,MCKINLEY ELEM,Elem,PK,5,Science,97
ARLINGTON CO PBLC SCHS,NOTTINGHAM ELEM,Elem,KG,5,English: Reading,89
ARLINGTON CO PBLC SCHS,NOTTINGHAM ELEM,Elem,KG,5,History & Social Sciences,96
ARLINGTON CO PBLC SCHS,NOTTINGHAM ELEM,Elem,KG,5,Mathematics,89
ARLINGTON CO PBLC SCHS,NOTTINGHAM ELEM,Elem,KG,5,Science,97
ARLINGTON CO PBLC SCHS,OAKRIDGE ELEM,Elem,PK,5,English: Reading,83
ARLINGTON CO PBLC SCHS,OAKRIDGE ELEM,Elem,PK,5,History & Social Sciences,80
ARLINGTON CO PBLC SCHS,OAKRIDGE ELEM,Elem,PK,5,Mathematics,84
ARLINGTON CO PBLC SCHS,OAKRIDGE ELEM,Elem,PK,5,Science,70
ARLINGTON CO PBLC SCHS,RANDOLPH ELEM,Elem,PK,5,English: Reading,73
ARLINGTON CO PBLC SCHS,RANDOLPH ELEM,Elem,PK,5,History & Social Sciences,84
ARLINGTON CO PBLC SCHS,RANDOLPH ELEM,Elem,PK,5,Mathematics,70
ARLINGTON CO PBLC SCHS,RANDOLPH ELEM,Elem,PK,5,Science,67
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,English: Reading,91
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,English: Writing,94
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,History & Social Sciences,93
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,Mathematics,92
ARLINGTON CO PBLC SCHS,SWANSON MIDDLE,Middle,6,8,Science,93
ARLINGTON CO PBLC SCHS,TAYLOR ELEM,Elem,PK,5,English: Reading,95
ARLINGTON CO PBLC SCHS,TAYLOR ELEM,Elem,PK,5,History & Social Sciences,97
ARLINGTON CO PBLC SCHS,TAYLOR ELEM,Elem,PK,5,Mathematics,94
ARLINGTON CO PBLC SCHS,TAYLOR ELEM,Elem,PK,5,Science,96
ARLINGTON CO PBLC SCHS,TUCKAHOE ELEM,Elem,PK,5,English: Reading,93
ARLINGTON CO PBLC SCHS,TUCKAHOE ELEM,Elem,PK,5,History & Social Sciences,91
ARLINGTON CO PBLC SCHS,TUCKAHOE ELEM,Elem,PK,5,Mathematics,92
ARLINGTON CO PBLC SCHS,TUCKAHOE ELEM,Elem,PK,5,Science,99
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,English: Reading,85
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,English: Writing,83
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,History & Social Sciences,81
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,Mathematics,82
ARLINGTON CO PBLC SCHS,WAKEFIELD HIGH,High,9,12,Science,83
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,English: Reading,89
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,English: Writing,85
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,History & Social Sciences,85
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,Mathematics,86
ARLINGTON CO PBLC SCHS,WASHINGTON-LEE HIGH,High,9,12,Science,89
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,English: Reading,93
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,English: Writing,93
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,History & Social Sciences,95
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,Mathematics,94
ARLINGTON CO PBLC SCHS,WILLIAMSBURG MIDDLE,Middle,6,8,Science,95
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,English: Reading,95
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,English: Writing,92
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,History & Social Sciences,93
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,Mathematics,88
ARLINGTON CO PBLC SCHS,YORKTOWN HIGH,High,9,12,Science,92
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR ELEM,Elem,PK,5,English: Reading,74
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR ELEM,Elem,PK,5,History & Social Sciences,84
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR ELEM,Elem,PK,5,Mathematics,81
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR ELEM,Elem,PK,5,Science,78
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,English: Reading,74
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,English: Writing,63
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,History & Social Sciences,79
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,Mathematics,77
AUGUSTA CO PBLC SCHS,BEVERLEY MANOR MIDDLE,Middle,6,8,Science,71
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,English: Reading,87
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,English: Writing,86
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,History & Social Sciences,91
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,Mathematics,83
AUGUSTA CO PBLC SCHS,BUFFALO GAP HIGH,High,9,12,Science,87
AUGUSTA CO PBLC SCHS,CASSELL ELEM,Elem,PK,5,English: Reading,79
AUGUSTA CO PBLC SCHS,CASSELL ELEM,Elem,PK,5,History & Social Sciences,96
AUGUSTA CO PBLC SCHS,CASSELL ELEM,Elem,PK,5,Mathematics,80
AUGUSTA CO PBLC SCHS,CASSELL ELEM,Elem,PK,5,Science,80
AUGUSTA CO PBLC SCHS,CHURCHVILLE ELEM,Elem,PK,5,English: Reading,73
AUGUSTA CO PBLC SCHS,CHURCHVILLE ELEM,Elem,PK,5,History & Social Sciences,83
AUGUSTA CO PBLC SCHS,CHURCHVILLE ELEM,Elem,PK,5,Mathematics,84
AUGUSTA CO PBLC SCHS,CHURCHVILLE ELEM,Elem,PK,5,Science,83
AUGUSTA CO PBLC SCHS,CRAIGSVILLE ELEM,Elem,PK,5,English: Reading,73
AUGUSTA CO PBLC SCHS,CRAIGSVILLE ELEM,Elem,PK,5,History & Social Sciences,79
AUGUSTA CO PBLC SCHS,CRAIGSVILLE ELEM,Elem,PK,5,Mathematics,78
AUGUSTA CO PBLC SCHS,CRAIGSVILLE ELEM,Elem,PK,5,Science,71
AUGUSTA CO PBLC SCHS,EDWARD G. CLYMORE ELEM,Elem,PK,5,English: Reading,79
AUGUSTA CO PBLC SCHS,EDWARD G. CLYMORE ELEM,Elem,PK,5,History & Social Sciences,91
AUGUSTA CO PBLC SCHS,EDWARD G. CLYMORE ELEM,Elem,PK,5,Mathematics,84
AUGUSTA CO PBLC SCHS,EDWARD G. CLYMORE ELEM,Elem,PK,5,Science,90
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,English: Reading,88
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,English: Writing,84
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,History & Social Sciences,89
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,Mathematics,85
AUGUSTA CO PBLC SCHS,FORT DEFIANCE HIGH,High,9,12,Science,91
AUGUSTA CO PBLC SCHS,GUY K. STUMP ELEM,Elem,PK,5,English: Reading,76
AUGUSTA CO PBLC SCHS,GUY K. STUMP ELEM,Elem,PK,5,History & Social Sciences,92
AUGUSTA CO PBLC SCHS,GUY K. STUMP ELEM,Elem,PK,5,Mathematics,78
AUGUSTA CO PBLC SCHS,GUY K. STUMP ELEM,Elem,PK,5,Science,71
AUGUSTA CO PBLC SCHS,NORTH RIVER ELEM,Elem,PK,5,English: Reading,74
AUGUSTA CO PBLC SCHS,NORTH RIVER ELEM,Elem,PK,5,History & Social Sciences,80
AUGUSTA CO PBLC SCHS,NORTH RIVER ELEM,Elem,PK,5,Mathematics,79
AUGUSTA CO PBLC SCHS,NORTH RIVER ELEM,Elem,PK,5,Science,61
AUGUSTA CO PBLC SCHS,RIVERHEADS ELEM,Elem,PK,5,English: Reading,67
AUGUSTA CO PBLC SCHS,RIVERHEADS ELEM,Elem,PK,5,History & Social Sciences,86
AUGUSTA CO PBLC SCHS,RIVERHEADS ELEM,Elem,PK,5,Mathematics,79
AUGUSTA CO PBLC SCHS,RIVERHEADS ELEM,Elem,PK,5,Science,80
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,English: Reading,89
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,English: Writing,88
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,History & Social Sciences,90
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,Mathematics,96
AUGUSTA CO PBLC SCHS,RIVERHEADS HIGH,High,9,12,Science,91
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,English: Reading,80
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,English: Writing,67
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,History & Social Sciences,84
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,Mathematics,78
AUGUSTA CO PBLC SCHS,S. GORDON STEWART MIDDLE,Middle,6,8,Science,77
AUGUSTA CO PBLC SCHS,STUARTS DRAFT ELEM,Elem,PK,5,English: Reading,70
AUGUSTA CO PBLC SCHS,STUARTS DRAFT ELEM,Elem,PK,5,History & Social Sciences,84
AUGUSTA CO PBLC SCHS,STUARTS DRAFT ELEM,Elem,PK,5,Mathematics,75
AUGUSTA CO PBLC SCHS,STUARTS DRAFT ELEM,Elem,PK,5,Science,75
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,English: Reading,90
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,English: Writing,86
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,History & Social Sciences,90
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,Mathematics,84
AUGUSTA CO PBLC SCHS,STUARTS DRAFT HIGH,High,9,12,Science,87
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,English: Reading,80
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,English: Writing,69
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,History & Social Sciences,89
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,Mathematics,85
AUGUSTA CO PBLC SCHS,STUARTS DRAFT MIDDLE,Middle,6,8,Science,87
AUGUSTA CO PBLC SCHS,VERONA ELEM,Elem,PK,5,English: Reading,65
AUGUSTA CO PBLC SCHS,VERONA ELEM,Elem,PK,5,History & Social Sciences,84
AUGUSTA CO PBLC SCHS,VERONA ELEM,Elem,PK,5,Mathematics,63
AUGUSTA CO PBLC SCHS,VERONA ELEM,Elem,PK,5,Science,74
AUGUSTA CO PBLC SCHS,WILSON ELEM,Elem,PK,5,English: Reading,72
AUGUSTA CO PBLC SCHS,WILSON ELEM,Elem,PK,5,History & Social Sciences,81
AUGUSTA CO PBLC SCHS,WILSON ELEM,Elem,PK,5,Mathematics,77
AUGUSTA CO PBLC SCHS,WILSON ELEM,Elem,PK,5,Science,69
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,English: Reading,93
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,English: Writing,87
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,History & Social Sciences,90
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,Mathematics,86
AUGUSTA CO PBLC SCHS,WILSON MEMORIAL HIGH,High,9,12,Science,88
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,English: Reading,80
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,English: Writing,80
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,History & Social Sciences,93
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,Mathematics,81
AUGUSTA CO PBLC SCHS,WILSON MIDDLE,Middle,6,8,Science,81
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,English: Reading,75
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,English: Writing,72
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,History & Social Sciences,84
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,Mathematics,84
BATH CO PBLC SCHS,BATH CO PBLC SCHSHIGH,High,8,12,Science,80
BATH CO PBLC SCHS,MILLBORO ELEM,Elem,PK,7,English: Reading,92
BATH CO PBLC SCHS,MILLBORO ELEM,Elem,PK,7,History & Social Sciences,96
BATH CO PBLC SCHS,MILLBORO ELEM,Elem,PK,7,Mathematics,86
BATH CO PBLC SCHS,MILLBORO ELEM,Elem,PK,7,Science,94
BATH CO PBLC SCHS,VALLEY ELEM,Elem,PK,7,English: Reading,83
BATH CO PBLC SCHS,VALLEY ELEM,Elem,PK,7,History & Social Sciences,88
BATH CO PBLC SCHS,VALLEY ELEM,Elem,PK,7,Mathematics,82
BATH CO PBLC SCHS,VALLEY ELEM,Elem,PK,7,Science,89
BEDFORD CO PBLC SCHS,BEDFORD ELEM,Elem,2,5,English: Reading,80
BEDFORD CO PBLC SCHS,BEDFORD ELEM,Elem,2,5,History & Social Sciences,78
BEDFORD CO PBLC SCHS,BEDFORD ELEM,Elem,2,5,Mathematics,75
BEDFORD CO PBLC SCHS,BEDFORD ELEM,Elem,2,5,Science,82
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,English: Reading,74
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,English: Writing,59
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,History & Social Sciences,76
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,Mathematics,80
BEDFORD CO PBLC SCHS,BEDFORD MIDDLE,Middle,6,8,Science,83
BEDFORD CO PBLC SCHS,BIG ISLAND ELEM,Elem,PK,5,English: Reading,85
BEDFORD CO PBLC SCHS,BIG ISLAND ELEM,Elem,PK,5,History & Social Sciences,86
BEDFORD CO PBLC SCHS,BIG ISLAND ELEM,Elem,PK,5,Mathematics,79
BEDFORD CO PBLC SCHS,BIG ISLAND ELEM,Elem,PK,5,Science,83
BEDFORD CO PBLC SCHS,BODY CAMP ELEM,Elem,PK,5,English: Reading,
BEDFORD CO PBLC SCHS,BODY CAMP ELEM,Elem,PK,5,History & Social Sciences,
BEDFORD CO PBLC SCHS,BODY CAMP ELEM,Elem,PK,5,Mathematics,
BEDFORD CO PBLC SCHS,BODY CAMP ELEM,Elem,PK,5,Science,
