Division No.,Division Name,School No.,School Name,Grade,Hispanic,American_Indian_Alaska_Native,Asian,Black,Native_Hawaiian_Pacific_Islander,White,Two_More_Races,"Total Full-time Students",Part-time Students,Totals
91,SUSSEX CO PBLC SCHS,340,SUSSEX CENTRAL HIGH,10,1,0,0,65,0,19,0,85,1,85
91,SUSSEX CO PBLC SCHS,340,SUSSEX CENTRAL HIGH,11,2,0,0,49,0,16,0,67,0,67
91,SUSSEX CO PBLC SCHS,340,SUSSEX CENTRAL HIGH,12,1,0,0,59,0,18,0,78,0,78
91,SUSSEX CO PBLC SCHS,482,SUSSEX CENTRAL MIDDLE,6,5,0,0,53,0,16,3,77,0,74
91,SUSSEX CO PBLC SCHS,482,SUSSEX CENTRAL MIDDLE,7,4,0,0,48,0,19,2,73,0,71
91,SUSSEX CO PBLC SCHS,482,SUSSEX CENTRAL MIDDLE,8,6,0,0,61,0,15,2,84,0,82
92,TAZEWELL CO PBLC SCHS,1020,ABBS VALLEY-BOISSEVAIN ELEM,1,0,0,0,2,0,29,1,32,0,31
92,TAZEWELL CO PBLC SCHS,1020,ABBS VALLEY-BOISSEVAIN ELEM,2,0,0,0,1,0,21,0,22,0,22
92,TAZEWELL CO PBLC SCHS,1020,ABBS VALLEY-BOISSEVAIN ELEM,3,0,0,0,0,0,30,1,31,0,30
92,TAZEWELL CO PBLC SCHS,1020,ABBS VALLEY-BOISSEVAIN ELEM,4,0,0,0,1,0,23,1,25,0,24
92,TAZEWELL CO PBLC SCHS,1020,ABBS VALLEY-BOISSEVAIN ELEM,5,0,0,0,0,0,19,0,19,0,19
92,TAZEWELL CO PBLC SCHS,1020,ABBS VALLEY-BOISSEVAIN ELEM,KG,0,0,0,0,0,20,0,20,0,20
92,TAZEWELL CO PBLC SCHS,1020,ABBS VALLEY-BOISSEVAIN ELEM,PK,0,0,0,0,0,18,0,18,0,18
92,TAZEWELL CO PBLC SCHS,830,CEDAR BLUFF ELEM,1,0,0,0,0,0,71,1,72,0,71
92,TAZEWELL CO PBLC SCHS,830,CEDAR BLUFF ELEM,2,0,0,0,0,0,65,1,66,0,65
92,TAZEWELL CO PBLC SCHS,830,CEDAR BLUFF ELEM,3,2,0,0,0,0,62,0,64,0,64
92,TAZEWELL CO PBLC SCHS,830,CEDAR BLUFF ELEM,4,0,0,0,1,0,72,0,73,0,73
92,TAZEWELL CO PBLC SCHS,830,CEDAR BLUFF ELEM,5,0,0,1,0,0,66,0,67,0,67
92,TAZEWELL CO PBLC SCHS,830,CEDAR BLUFF ELEM,KG,0,0,0,0,0,66,0,66,0,66
92,TAZEWELL CO PBLC SCHS,830,CEDAR BLUFF ELEM,PK,0,0,0,0,0,18,0,18,0,18
92,TAZEWELL CO PBLC SCHS,830,CEDAR BLUFF ELEM,T1,0,0,0,0,0,1,0,1,0,1
92,TAZEWELL CO PBLC SCHS,750,DUDLEY PRIMARY,1,0,0,1,4,0,52,2,59,0,57
92,TAZEWELL CO PBLC SCHS,750,DUDLEY PRIMARY,2,0,0,0,5,0,71,2,78,0,76
92,TAZEWELL CO PBLC SCHS,750,DUDLEY PRIMARY,KG,0,0,1,3,0,84,9,97,0,88
92,TAZEWELL CO PBLC SCHS,750,DUDLEY PRIMARY,PK,0,0,0,2,0,19,1,22,0,21
92,TAZEWELL CO PBLC SCHS,940,GRAHAM HIGH,9,1,0,4,6,0,128,2,141,0,139
92,TAZEWELL CO PBLC SCHS,940,GRAHAM HIGH,10,0,0,3,5,0,128,4,140,0,136
92,TAZEWELL CO PBLC SCHS,940,GRAHAM HIGH,11,2,0,3,5,0,106,5,121,0,116
92,TAZEWELL CO PBLC SCHS,940,GRAHAM HIGH,12,0,0,0,8,0,106,4,118,0,114
92,TAZEWELL CO PBLC SCHS,940,GRAHAM HIGH,PG,0,0,0,0,0,4,0,4,0,4
92,TAZEWELL CO PBLC SCHS,960,GRAHAM INTERMEDIATE,3,0,0,1,9,0,73,10,93,0,83
92,TAZEWELL CO PBLC SCHS,960,GRAHAM INTERMEDIATE,4,1,0,1,8,0,82,6,98,0,92
92,TAZEWELL CO PBLC SCHS,960,GRAHAM INTERMEDIATE,5,0,0,0,7,0,78,4,89,0,85
92,TAZEWELL CO PBLC SCHS,10,GRAHAM MIDDLE,6,2,0,4,7,0,131,4,148,0,144
92,TAZEWELL CO PBLC SCHS,10,GRAHAM MIDDLE,7,2,0,0,6,0,118,5,131,0,126
92,TAZEWELL CO PBLC SCHS,10,GRAHAM MIDDLE,8,0,0,3,8,0,122,4,137,0,133
92,TAZEWELL CO PBLC SCHS,450,NORTH TAZEWELL ELEM,1,0,0,0,0,0,43,0,43,0,43
92,TAZEWELL CO PBLC SCHS,450,NORTH TAZEWELL ELEM,2,0,0,0,0,0,41,3,44,0,41
92,TAZEWELL CO PBLC SCHS,450,NORTH TAZEWELL ELEM,3,0,0,0,2,0,26,1,29,0,28
92,TAZEWELL CO PBLC SCHS,450,NORTH TAZEWELL ELEM,4,2,0,0,0,0,32,2,36,0,34
92,TAZEWELL CO PBLC SCHS,450,NORTH TAZEWELL ELEM,5,0,0,0,1,0,49,2,52,0,50
92,TAZEWELL CO PBLC SCHS,450,NORTH TAZEWELL ELEM,KG,0,0,0,1,0,33,0,34,0,34
92,TAZEWELL CO PBLC SCHS,450,NORTH TAZEWELL ELEM,PK,0,0,0,1,0,17,0,18,0,18
92,TAZEWELL CO PBLC SCHS,920,RAVEN ELEM,1,0,0,0,2,0,27,1,30,0,29
92,TAZEWELL CO PBLC SCHS,920,RAVEN ELEM,2,0,0,0,0,0,24,0,24,0,24
92,TAZEWELL CO PBLC SCHS,920,RAVEN ELEM,3,0,0,0,1,0,19,0,20,0,20
92,TAZEWELL CO PBLC SCHS,920,RAVEN ELEM,4,0,0,0,0,0,26,0,26,0,26
92,TAZEWELL CO PBLC SCHS,920,RAVEN ELEM,5,1,0,0,0,0,22,0,23,0,23
92,TAZEWELL CO PBLC SCHS,920,RAVEN ELEM,KG,0,0,0,0,0,24,1,25,0,24
92,TAZEWELL CO PBLC SCHS,822,RICHLANDS ELEM,1,2,0,1,0,0,86,2,91,0,89
92,TAZEWELL CO PBLC SCHS,822,RICHLANDS ELEM,2,0,0,0,0,0,73,1,74,0,73
92,TAZEWELL CO PBLC SCHS,822,RICHLANDS ELEM,3,1,0,0,0,0,76,2,79,0,77
92,TAZEWELL CO PBLC SCHS,822,RICHLANDS ELEM,4,0,0,0,0,0,86,3,89,0,86
92,TAZEWELL CO PBLC SCHS,822,RICHLANDS ELEM,5,0,0,0,0,0,85,3,88,0,85
92,TAZEWELL CO PBLC SCHS,822,RICHLANDS ELEM,KG,1,0,0,1,0,75,2,79,0,77
92,TAZEWELL CO PBLC SCHS,822,RICHLANDS ELEM,PK,2,0,0,1,0,34,2,39,0,37
92,TAZEWELL CO PBLC SCHS,821,RICHLANDS HIGH,9,2,0,1,1,0,189,2,195,0,193
92,TAZEWELL CO PBLC SCHS,821,RICHLANDS HIGH,10,1,0,0,0,0,199,4,204,0,200
92,TAZEWELL CO PBLC SCHS,821,RICHLANDS HIGH,11,0,1,1,0,0,146,4,152,0,148
92,TAZEWELL CO PBLC SCHS,821,RICHLANDS HIGH,12,0,0,2,1,0,137,1,141,0,140
92,TAZEWELL CO PBLC SCHS,821,RICHLANDS HIGH,PG,0,0,0,0,0,1,0,1,0,1
92,TAZEWELL CO PBLC SCHS,823,RICHLANDS MIDDLE,6,1,0,0,3,0,164,6,174,0,168
92,TAZEWELL CO PBLC SCHS,823,RICHLANDS MIDDLE,7,0,0,0,3,1,179,4,187,0,183
92,TAZEWELL CO PBLC SCHS,823,RICHLANDS MIDDLE,8,0,0,1,1,0,198,0,200,0,200
92,TAZEWELL CO PBLC SCHS,980,SPRINGVILLE ELEM,1,1,0,0,0,0,16,0,17,0,17
92,TAZEWELL CO PBLC SCHS,980,SPRINGVILLE ELEM,2,2,0,0,0,0,15,0,17,0,17
92,TAZEWELL CO PBLC SCHS,980,SPRINGVILLE ELEM,3,1,0,0,0,0,21,0,22,0,22
92,TAZEWELL CO PBLC SCHS,980,SPRINGVILLE ELEM,4,1,0,0,0,0,18,1,20,0,19
92,TAZEWELL CO PBLC SCHS,980,SPRINGVILLE ELEM,5,0,0,0,0,0,17,1,18,0,17
92,TAZEWELL CO PBLC SCHS,980,SPRINGVILLE ELEM,KG,0,0,0,0,0,17,1,18,0,17
92,TAZEWELL CO PBLC SCHS,1030,TAZEWELL ELEM,1,1,0,0,5,0,68,1,75,0,74
92,TAZEWELL CO PBLC SCHS,1030,TAZEWELL ELEM,2,0,0,0,3,0,73,1,77,0,76
92,TAZEWELL CO PBLC SCHS,1030,TAZEWELL ELEM,3,2,0,0,6,0,68,3,79,0,76
92,TAZEWELL CO PBLC SCHS,1030,TAZEWELL ELEM,4,0,0,1,5,0,65,1,72,0,71
92,TAZEWELL CO PBLC SCHS,1030,TAZEWELL ELEM,5,0,0,2,5,0,72,3,82,0,79
92,TAZEWELL CO PBLC SCHS,1030,TAZEWELL ELEM,KG,4,1,0,3,0,57,5,70,0,65
92,TAZEWELL CO PBLC SCHS,1030,TAZEWELL ELEM,PK,0,0,1,5,0,14,2,22,0,20
92,TAZEWELL CO PBLC SCHS,890,TAZEWELL HIGH,9,2,0,2,3,0,134,0,141,0,141
92,TAZEWELL CO PBLC SCHS,890,TAZEWELL HIGH,10,0,0,2,5,0,132,2,141,0,139
92,TAZEWELL CO PBLC SCHS,890,TAZEWELL HIGH,11,2,0,0,2,0,109,5,118,0,113
92,TAZEWELL CO PBLC SCHS,890,TAZEWELL HIGH,12,1,0,1,5,0,121,2,130,0,128
92,TAZEWELL CO PBLC SCHS,890,TAZEWELL HIGH,PG,0,0,0,0,0,3,0,3,0,3
92,TAZEWELL CO PBLC SCHS,100,TAZEWELL MIDDLE,6,2,0,0,2,0,122,5,131,0,126
92,TAZEWELL CO PBLC SCHS,100,TAZEWELL MIDDLE,7,1,0,1,2,0,130,9,143,0,134
92,TAZEWELL CO PBLC SCHS,100,TAZEWELL MIDDLE,8,1,0,2,3,0,125,4,135,0,131
128,VA BEACH CITY PBLC SCHS,590,ALANTON ELEM,1,11,0,5,15,0,50,14,95,0,81
128,VA BEACH CITY PBLC SCHS,590,ALANTON ELEM,2,15,2,1,22,0,63,10,113,0,103
128,VA BEACH CITY PBLC SCHS,590,ALANTON ELEM,3,12,0,4,15,2,58,9,100,0,91
128,VA BEACH CITY PBLC SCHS,590,ALANTON ELEM,4,11,0,3,22,1,55,16,108,0,92
128,VA BEACH CITY PBLC SCHS,590,ALANTON ELEM,5,20,0,2,17,2,60,10,111,0,101
128,VA BEACH CITY PBLC SCHS,590,ALANTON ELEM,KA,1,0,1,4,0,24,5,35,0,30
128,VA BEACH CITY PBLC SCHS,590,ALANTON ELEM,KP,7,0,6,9,1,19,4,46,0,42
128,VA BEACH CITY PBLC SCHS,590,ALANTON ELEM,PK,0,0,0,0,0,2,0,2,0,2
128,VA BEACH CITY PBLC SCHS,550,ARROWHEAD ELEM,1,8,0,4,13,1,43,6,75,0,69
128,VA BEACH CITY PBLC SCHS,550,ARROWHEAD ELEM,2,10,2,3,23,0,35,8,81,0,73
128,VA BEACH CITY PBLC SCHS,550,ARROWHEAD ELEM,3,3,0,4,16,0,38,8,69,0,61
128,VA BEACH CITY PBLC SCHS,550,ARROWHEAD ELEM,4,13,0,2,16,0,36,5,72,0,67
128,VA BEACH CITY PBLC SCHS,550,ARROWHEAD ELEM,5,6,0,3,24,0,46,8,87,0,79
128,VA BEACH CITY PBLC SCHS,550,ARROWHEAD ELEM,KA,2,0,1,3,0,18,1,25,0,24
128,VA BEACH CITY PBLC SCHS,550,ARROWHEAD ELEM,KP,3,1,1,6,0,17,3,31,0,28
128,VA BEACH CITY PBLC SCHS,550,ARROWHEAD ELEM,PK,16,1,3,20,0,22,8,70,0,62
128,VA BEACH CITY PBLC SCHS,115,BAYSIDE 6TH GRADE CAMPUS,6,62,1,12,254,0,69,42,440,0,398
128,VA BEACH CITY PBLC SCHS,280,BAYSIDE ELEM,1,8,0,2,15,0,21,9,55,0,46
128,VA BEACH CITY PBLC SCHS,280,BAYSIDE ELEM,2,23,0,2,27,0,24,10,86,0,76
128,VA BEACH CITY PBLC SCHS,280,BAYSIDE ELEM,3,20,0,3,28,0,26,10,87,0,77
128,VA BEACH CITY PBLC SCHS,280,BAYSIDE ELEM,4,25,0,2,28,1,21,9,86,0,77
128,VA BEACH CITY PBLC SCHS,280,BAYSIDE ELEM,5,22,0,2,23,0,23,8,78,0,70
128,VA BEACH CITY PBLC SCHS,280,BAYSIDE ELEM,KG,20,0,3,28,0,24,9,84,0,75
128,VA BEACH CITY PBLC SCHS,280,BAYSIDE ELEM,PK,6,0,1,13,0,15,2,37,0,35
128,VA BEACH CITY PBLC SCHS,530,BAYSIDE HIGH,9,52,3,33,257,1,179,53,578,0,525
128,VA BEACH CITY PBLC SCHS,530,BAYSIDE HIGH,10,70,1,31,221,2,140,38,503,0,465
128,VA BEACH CITY PBLC SCHS,530,BAYSIDE HIGH,11,38,0,25,220,3,127,42,455,0,413
128,VA BEACH CITY PBLC SCHS,530,BAYSIDE HIGH,12,48,1,31,172,1,154,24,431,0,407
128,VA BEACH CITY PBLC SCHS,700,BAYSIDE MIDDLE,6,0,0,0,2,0,1,1,4,0,3
128,VA BEACH CITY PBLC SCHS,700,BAYSIDE MIDDLE,7,27,0,12,218,2,62,24,345,0,321
128,VA BEACH CITY PBLC SCHS,700,BAYSIDE MIDDLE,8,30,1,13,233,3,46,20,346,0,326
128,VA BEACH CITY PBLC SCHS,60,BIRDNECK ELEM,1,17,0,1,17,1,42,6,84,0,78
128,VA BEACH CITY PBLC SCHS,60,BIRDNECK ELEM,2,15,0,1,27,1,25,8,77,0,69
128,VA BEACH CITY PBLC SCHS,60,BIRDNECK ELEM,3,25,1,1,27,2,38,11,105,0,94
128,VA BEACH CITY PBLC SCHS,60,BIRDNECK ELEM,4,16,0,1,17,1,27,13,75,0,62
128,VA BEACH CITY PBLC SCHS,60,BIRDNECK ELEM,5,21,1,2,23,0,23,8,78,0,70
128,VA BEACH CITY PBLC SCHS,60,BIRDNECK ELEM,KG,30,1,1,39,2,30,16,119,0,103
128,VA BEACH CITY PBLC SCHS,60,BIRDNECK ELEM,PK,14,0,2,31,0,38,9,94,0,85
128,VA BEACH CITY PBLC SCHS,790,BRANDON MIDDLE,6,43,1,21,163,7,139,47,421,0,374
128,VA BEACH CITY PBLC SCHS,790,BRANDON MIDDLE,7,53,0,20,142,5,145,39,404,0,365
128,VA BEACH CITY PBLC SCHS,790,BRANDON MIDDLE,8,33,0,31,148,4,140,35,391,0,356
128,VA BEACH CITY PBLC SCHS,630,BROOKWOOD ELEM,1,18,1,5,27,0,51,18,120,0,102
128,VA BEACH CITY PBLC SCHS,630,BROOKWOOD ELEM,2,23,0,3,22,0,35,12,95,0,83
128,VA BEACH CITY PBLC SCHS,630,BROOKWOOD ELEM,3,18,0,8,20,0,50,11,107,0,96
128,VA BEACH CITY PBLC SCHS,630,BROOKWOOD ELEM,4,18,0,5,27,0,54,18,122,0,104
128,VA BEACH CITY PBLC SCHS,630,BROOKWOOD ELEM,5,17,0,2,19,0,50,13,101,0,88
128,VA BEACH CITY PBLC SCHS,630,BROOKWOOD ELEM,KG,14,0,1,19,0,60,9,103,0,94
128,VA BEACH CITY PBLC SCHS,630,BROOKWOOD ELEM,PK,1,0,2,0,0,2,0,5,0,5
128,VA BEACH CITY PBLC SCHS,40,CENTERVILLE ELEM,1,5,0,25,14,0,55,9,108,0,99
128,VA BEACH CITY PBLC SCHS,40,CENTERVILLE ELEM,2,15,0,21,28,1,57,16,138,0,122
128,VA BEACH CITY PBLC SCHS,40,CENTERVILLE ELEM,3,9,0,21,22,1,58,8,119,0,111
128,VA BEACH CITY PBLC SCHS,40,CENTERVILLE ELEM,4,11,0,16,25,2,44,17,115,0,98
128,VA BEACH CITY PBLC SCHS,40,CENTERVILLE ELEM,5,11,0,18,31,0,62,15,137,0,122
128,VA BEACH CITY PBLC SCHS,40,CENTERVILLE ELEM,KA,3,0,12,4,1,35,3,58,0,55
128,VA BEACH CITY PBLC SCHS,40,CENTERVILLE ELEM,KP,4,0,8,7,1,21,1,42,0,41
128,VA BEACH CITY PBLC SCHS,40,CENTERVILLE ELEM,PK,1,0,2,2,0,5,3,13,0,10
128,VA BEACH CITY PBLC SCHS,990,CHRISTOPHER FARMS ELEM,1,22,0,3,11,0,86,17,139,0,122
128,VA BEACH CITY PBLC SCHS,990,CHRISTOPHER FARMS ELEM,2,24,1,5,10,0,56,13,109,0,96
128,VA BEACH CITY PBLC SCHS,990,CHRISTOPHER FARMS ELEM,3,19,0,3,10,0,59,14,105,0,91
128,VA BEACH CITY PBLC SCHS,990,CHRISTOPHER FARMS ELEM,4,16,1,4,15,1,59,12,108,0,96
128,VA BEACH CITY PBLC SCHS,990,CHRISTOPHER FARMS ELEM,5,22,1,6,12,1,79,10,131,0,121
128,VA BEACH CITY PBLC SCHS,990,CHRISTOPHER FARMS ELEM,KA,2,0,3,6,1,21,2,35,0,33
128,VA BEACH CITY PBLC SCHS,990,CHRISTOPHER FARMS ELEM,KP,5,1,4,6,1,34,8,59,0,51
128,VA BEACH CITY PBLC SCHS,990,CHRISTOPHER FARMS ELEM,PK,3,0,0,5,0,13,1,22,0,21
128,VA BEACH CITY PBLC SCHS,720,COLLEGE PARK ELEM,1,6,0,0,48,1,10,9,74,0,65
128,VA BEACH CITY PBLC SCHS,720,COLLEGE PARK ELEM,2,9,0,3,47,0,9,4,72,0,68
128,VA BEACH CITY PBLC SCHS,720,COLLEGE PARK ELEM,3,6,0,3,64,0,10,5,88,0,83
128,VA BEACH CITY PBLC SCHS,720,COLLEGE PARK ELEM,4,12,0,2,58,0,15,5,92,0,87
128,VA BEACH CITY PBLC SCHS,720,COLLEGE PARK ELEM,5,6,0,3,44,1,13,10,77,0,67
128,VA BEACH CITY PBLC SCHS,720,COLLEGE PARK ELEM,KG,10,0,5,62,0,9,5,91,0,86
128,VA BEACH CITY PBLC SCHS,720,COLLEGE PARK ELEM,PK,4,0,8,26,1,9,8,56,0,48
128,VA BEACH CITY PBLC SCHS,1041,CORPORATE LANDING ELEM,1,7,0,3,12,0,35,9,66,0,57
128,VA BEACH CITY PBLC SCHS,1041,CORPORATE LANDING ELEM,2,8,0,0,14,1,29,7,59,0,52
128,VA BEACH CITY PBLC SCHS,1041,CORPORATE LANDING ELEM,3,7,0,3,12,0,34,7,63,0,56
128,VA BEACH CITY PBLC SCHS,1041,CORPORATE LANDING ELEM,4,13,0,3,13,1,31,13,74,0,61
128,VA BEACH CITY PBLC SCHS,1041,CORPORATE LANDING ELEM,5,6,0,3,15,0,29,13,66,0,53
128,VA BEACH CITY PBLC SCHS,1041,CORPORATE LANDING ELEM,KG,6,0,2,15,0,51,10,84,0,74
128,VA BEACH CITY PBLC SCHS,1041,CORPORATE LANDING ELEM,PK,4,0,2,5,0,25,2,38,0,36
128,VA BEACH CITY PBLC SCHS,980,CORPORATE LANDING MIDDLE,6,59,0,14,76,0,200,40,389,0,349
128,VA BEACH CITY PBLC SCHS,980,CORPORATE LANDING MIDDLE,7,61,1,20,74,1,211,45,413,0,368
128,VA BEACH CITY PBLC SCHS,980,CORPORATE LANDING MIDDLE,8,56,0,22,93,1,216,39,427,0,388
128,VA BEACH CITY PBLC SCHS,230,CREEDS ELEM,1,3,0,1,2,0,49,3,58,0,55
128,VA BEACH CITY PBLC SCHS,230,CREEDS ELEM,2,2,0,0,3,0,49,0,54,0,54
128,VA BEACH CITY PBLC SCHS,230,CREEDS ELEM,3,1,0,0,4,0,47,0,52,0,52
128,VA BEACH CITY PBLC SCHS,230,CREEDS ELEM,4,1,0,0,0,0,51,1,53,0,52
128,VA BEACH CITY PBLC SCHS,230,CREEDS ELEM,5,1,0,0,0,0,39,1,41,0,40
128,VA BEACH CITY PBLC SCHS,230,CREEDS ELEM,KG,1,0,0,2,0,48,0,51,0,51
128,VA BEACH CITY PBLC SCHS,230,CREEDS ELEM,PK,0,0,0,0,0,2,0,2,0,2
128,VA BEACH CITY PBLC SCHS,106,DIAMOND SPRINGS ELEM,1,22,1,4,191,2,27,21,268,0,247
128,VA BEACH CITY PBLC SCHS,106,DIAMOND SPRINGS ELEM,KG,29,0,6,169,1,20,26,251,0,225
128,VA BEACH CITY PBLC SCHS,106,DIAMOND SPRINGS ELEM,PK,5,0,3,69,0,9,3,89,0,86
128,VA BEACH CITY PBLC SCHS,780,FAIRFIELD ELEM,1,4,0,13,11,1,61,4,94,0,90
128,VA BEACH CITY PBLC SCHS,780,FAIRFIELD ELEM,2,7,0,7,16,1,51,11,93,0,82
128,VA BEACH CITY PBLC SCHS,780,FAIRFIELD ELEM,3,7,0,9,18,0,44,12,90,0,78
128,VA BEACH CITY PBLC SCHS,780,FAIRFIELD ELEM,4,7,1,8,21,0,52,4,93,0,89
128,VA BEACH CITY PBLC SCHS,780,FAIRFIELD ELEM,5,8,0,6,25,0,43,12,94,0,82
128,VA BEACH CITY PBLC SCHS,780,FAIRFIELD ELEM,KA,6,0,6,7,1,37,8,65,0,57
128,VA BEACH CITY PBLC SCHS,780,FAIRFIELD ELEM,KP,1,0,1,3,0,11,4,20,0,16
128,VA BEACH CITY PBLC SCHS,780,FAIRFIELD ELEM,PK,0,0,0,1,0,1,0,2,0,2
128,VA BEACH CITY PBLC SCHS,610,FIRST COLONIAL HIGH,9,52,1,14,82,1,277,48,475,0,427
128,VA BEACH CITY PBLC SCHS,610,FIRST COLONIAL HIGH,10,47,0,8,83,2,290,22,452,0,430
128,VA BEACH CITY PBLC SCHS,610,FIRST COLONIAL HIGH,11,60,1,7,78,1,294,42,483,0,441
128,VA BEACH CITY PBLC SCHS,610,FIRST COLONIAL HIGH,12,40,0,8,73,1,291,26,439,0,413
128,VA BEACH CITY PBLC SCHS,440,FLOYD KELLAM HIGH,9,34,1,15,31,5,378,26,490,0,464
128,VA BEACH CITY PBLC SCHS,440,FLOYD KELLAM HIGH,10,36,0,20,25,4,393,31,509,0,478
128,VA BEACH CITY PBLC SCHS,440,FLOYD KELLAM HIGH,11,29,1,16,38,1,397,29,511,0,482
128,VA BEACH CITY PBLC SCHS,440,FLOYD KELLAM HIGH,12,29,0,15,35,0,444,25,548,0,523
128,VA BEACH CITY PBLC SCHS,30,FRANK W. COX HIGH,9,41,1,14,61,2,356,34,509,0,475
128,VA BEACH CITY PBLC SCHS,30,FRANK W. COX HIGH,10,36,1,15,52,0,309,23,436,0,413
128,VA BEACH CITY PBLC SCHS,30,FRANK W. COX HIGH,11,34,0,16,41,0,320,28,439,0,411
128,VA BEACH CITY PBLC SCHS,30,FRANK W. COX HIGH,12,32,1,17,54,2,337,31,474,0,443
128,VA BEACH CITY PBLC SCHS,870,GLENWOOD ELEM,1,17,0,20,28,4,57,26,152,0,126
128,VA BEACH CITY PBLC SCHS,870,GLENWOOD ELEM,2,28,0,13,42,1,60,23,167,0,144
128,VA BEACH CITY PBLC SCHS,870,GLENWOOD ELEM,3,13,0,23,29,2,49,22,138,0,116
128,VA BEACH CITY PBLC SCHS,870,GLENWOOD ELEM,4,25,0,22,43,2,52,20,164,0,144
128,VA BEACH CITY PBLC SCHS,870,GLENWOOD ELEM,5,18,1,12,36,1,55,21,144,0,123
128,VA BEACH CITY PBLC SCHS,870,GLENWOOD ELEM,KG,21,0,15,29,3,74,21,163,0,142
128,VA BEACH CITY PBLC SCHS,870,GLENWOOD ELEM,PK,11,0,3,26,0,21,13,74,0,61
128,VA BEACH CITY PBLC SCHS,430,GREAT NECK MIDDLE,6,47,1,15,47,1,270,35,416,0,381
128,VA BEACH CITY PBLC SCHS,430,GREAT NECK MIDDLE,7,34,1,17,32,0,265,38,387,0,349
128,VA BEACH CITY PBLC SCHS,430,GREAT NECK MIDDLE,8,24,2,18,36,0,272,28,380,0,352
128,VA BEACH CITY PBLC SCHS,1050,GREEN RUN COLLEGIATE,9,11,2,6,35,1,35,8,98,0,90
128,VA BEACH CITY PBLC SCHS,1050,GREEN RUN COLLEGIATE,10,10,0,9,35,0,23,6,83,0,77
128,VA BEACH CITY PBLC SCHS,1050,GREEN RUN COLLEGIATE,11,13,0,3,36,1,22,16,91,0,75
128,VA BEACH CITY PBLC SCHS,1050,GREEN RUN COLLEGIATE,12,8,0,5,29,0,13,9,64,0,55
128,VA BEACH CITY PBLC SCHS,770,GREEN RUN ELEM,1,4,0,3,20,1,13,5,46,0,41
128,VA BEACH CITY PBLC SCHS,770,GREEN RUN ELEM,2,16,0,7,20,0,10,12,65,0,53
128,VA BEACH CITY PBLC SCHS,770,GREEN RUN ELEM,3,12,2,7,26,1,11,5,64,0,59
128,VA BEACH CITY PBLC SCHS,770,GREEN RUN ELEM,4,10,0,5,27,0,10,8,60,0,52
128,VA BEACH CITY PBLC SCHS,770,GREEN RUN ELEM,5,11,0,9,19,0,14,11,64,0,53
128,VA BEACH CITY PBLC SCHS,770,GREEN RUN ELEM,KG,12,0,7,29,1,7,7,63,0,56
128,VA BEACH CITY PBLC SCHS,770,GREEN RUN ELEM,PK,5,0,0,8,0,7,3,23,0,20
128,VA BEACH CITY PBLC SCHS,10,GREEN RUN HIGH,9,47,1,19,164,1,99,37,368,0,331
128,VA BEACH CITY PBLC SCHS,10,GREEN RUN HIGH,10,26,1,33,171,1,117,37,386,0,349
128,VA BEACH CITY PBLC SCHS,10,GREEN RUN HIGH,11,54,0,22,146,3,104,27,356,0,329
128,VA BEACH CITY PBLC SCHS,10,GREEN RUN HIGH,12,38,1,20,173,3,98,25,358,0,333
128,VA BEACH CITY PBLC SCHS,540,HERMITAGE ELEM,1,14,0,5,16,0,63,10,108,0,98
128,VA BEACH CITY PBLC SCHS,540,HERMITAGE ELEM,2,18,0,0,13,0,84,11,126,0,115
128,VA BEACH CITY PBLC SCHS,540,HERMITAGE ELEM,3,14,1,4,18,2,62,5,106,0,101
128,VA BEACH CITY PBLC SCHS,540,HERMITAGE ELEM,4,11,0,4,19,0,63,14,111,0,97
128,VA BEACH CITY PBLC SCHS,540,HERMITAGE ELEM,5,7,0,2,19,0,59,14,101,0,87
128,VA BEACH CITY PBLC SCHS,540,HERMITAGE ELEM,KA,11,0,2,10,2,29,6,60,0,54
128,VA BEACH CITY PBLC SCHS,540,HERMITAGE ELEM,KP,4,0,3,6,0,20,5,38,0,33
128,VA BEACH CITY PBLC SCHS,540,HERMITAGE ELEM,PK,3,0,1,3,1,11,2,21,0,19
128,VA BEACH CITY PBLC SCHS,600,HOLLAND ELEM,1,11,0,5,46,1,23,13,99,0,86
128,VA BEACH CITY PBLC SCHS,600,HOLLAND ELEM,2,19,0,6,49,0,16,19,109,0,90
128,VA BEACH CITY PBLC SCHS,600,HOLLAND ELEM,3,19,0,7,39,0,23,9,97,0,88
128,VA BEACH CITY PBLC SCHS,600,HOLLAND ELEM,4,12,1,7,36,0,17,7,80,0,73
128,VA BEACH CITY PBLC SCHS,600,HOLLAND ELEM,5,13,0,6,35,2,22,10,88,0,78
128,VA BEACH CITY PBLC SCHS,600,HOLLAND ELEM,KG,14,0,8,43,0,31,13,109,0,96
128,VA BEACH CITY PBLC SCHS,600,HOLLAND ELEM,PK,10,0,1,19,0,7,1,38,0,37
128,VA BEACH CITY PBLC SCHS,740,INDEPENDENCE MIDDLE,6,61,2,17,81,1,225,38,425,0,387
128,VA BEACH CITY PBLC SCHS,740,INDEPENDENCE MIDDLE,7,49,2,13,88,0,209,33,394,0,361
128,VA BEACH CITY PBLC SCHS,740,INDEPENDENCE MIDDLE,8,42,1,15,87,1,233,33,412,0,379
128,VA BEACH CITY PBLC SCHS,800,INDIAN LAKES ELEM,1,9,0,9,17,3,58,13,109,0,96
