Division No.,Division Name,School No.,School Name,Grade,Hispanic,American_Indian_Alaska_Native ,Asian,Black,Native_Hawaiian_Pacific_Islander ,White,Two_More_Races,"Total Full-time Students",Part-time Students,Totals
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,2,1,0,0,0,0,19,0,20,0,20
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,3,0,0,0,0,0,22,0,22,0,22
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,4,0,0,0,0,0,31,0,31,0,31
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,5,0,0,0,0,0,22,0,22,0,22
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,KG,2,0,0,0,0,21,0,23,0,23
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,PK,0,0,0,0,0,17,0,17,0,17
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,1,0,0,0,0,0,22,0,22,0,22
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,2,0,0,0,0,0,30,1,31,0,31
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,3,2,0,0,0,0,31,0,33,0,33
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,4,1,0,0,0,0,36,0,37,0,37
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,5,1,0,2,1,0,28,1,33,0,33
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,KG,1,0,0,0,0,29,0,30,0,30
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,PK,1,0,0,0,0,17,0,18,0,18
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,1,0,0,0,0,0,19,0,19,0,19
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,2,0,0,0,0,0,12,1,13,0,13
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,3,1,0,0,0,0,17,0,18,0,18
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,4,0,0,0,0,0,27,0,27,0,27
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,5,0,0,0,0,0,24,1,25,0,25
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,KG,0,0,0,0,0,15,0,15,0,15
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,PK,1,0,0,0,0,12,0,13,0,13
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,1,2,0,0,8,1,15,1,27,0,27
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,2,0,0,0,16,0,12,3,31,0,31
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,3,0,0,0,19,0,10,1,30,0,30
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,4,1,0,0,9,0,12,2,24,0,24
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,5,0,0,0,14,0,15,1,30,0,30
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,KG,0,0,0,6,0,15,3,24,0,24
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,PK,0,0,0,5,0,10,1,16,0,16
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,1,0,0,0,15,0,25,1,41,0,41
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,2,0,1,0,27,0,18,1,47,0,47
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,3,0,1,0,25,0,28,1,55,0,55
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,4,2,0,0,27,0,20,2,51,0,51
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,5,0,0,0,21,0,21,1,43,0,43
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,KG,0,0,0,17,0,26,0,43,0,43
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,PK,0,0,0,16,0,10,3,29,0,29
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,1,1,0,0,7,0,42,0,50,0,50
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,2,0,0,0,10,0,25,1,36,0,36
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,3,1,0,0,12,0,49,1,63,0,63
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,4,0,0,0,8,0,39,4,51,0,51
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,5,0,0,0,11,0,33,1,45,0,45
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,KG,0,1,1,11,0,24,0,37,0,37
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,PK,2,0,0,6,0,18,0,26,0,26
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,1,0,0,0,50,0,29,3,82,0,82
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,2,2,2,0,25,0,39,5,73,0,73
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,3,1,0,1,48,0,37,3,90,0,90
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,4,1,1,1,41,0,48,2,94,0,94
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,5,1,0,0,33,0,35,2,71,0,71
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,KG,0,0,2,34,0,33,0,69,0,69
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,PK,0,0,0,22,0,22,1,45,0,45
87,SOUTHAMPTON CO PBLC SCHS,690,SOUTHAMPTON HIGH,9,5,2,2,94,1,122,5,231,0,231
87,SOUTHAMPTON CO PBLC SCHS,690,SOUTHAMPTON HIGH,10,4,0,1,91,1,121,3,221,0,221
87,SOUTHAMPTON CO PBLC SCHS,690,SOUTHAMPTON HIGH,11,5,2,0,68,0,109,3,187,0,187
87,SOUTHAMPTON CO PBLC SCHS,690,SOUTHAMPTON HIGH,12,3,0,1,66,0,98,0,168,0,168
87,SOUTHAMPTON CO PBLC SCHS,700,SOUTHAMPTON MIDDLE,6,6,0,0,76,0,106,4,192,0,192
87,SOUTHAMPTON CO PBLC SCHS,700,SOUTHAMPTON MIDDLE,7,4,1,0,100,1,103,1,210,0,210
87,SOUTHAMPTON CO PBLC SCHS,700,SOUTHAMPTON MIDDLE,8,3,1,1,92,1,117,3,218,0,218
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,1,27,0,1,15,0,51,10,104,1,104
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,2,19,0,1,17,0,45,8,90,0,90
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,3,20,1,2,23,1,53,14,114,0,114
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,4,26,0,0,19,0,44,8,97,0,97
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,5,22,0,1,26,0,43,7,99,0,99
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,KG,25,0,2,20,1,47,13,108,0,108
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,PK,1,0,0,1,0,2,0,4,0,4
88,SPOTSYLVANIA CO PBLC SCHS,50,BATTLEFIELD MIDDLE,6,56,0,9,55,0,119,28,267,0,267
88,SPOTSYLVANIA CO PBLC SCHS,50,BATTLEFIELD MIDDLE,7,67,0,9,75,0,114,15,280,0,280
88,SPOTSYLVANIA CO PBLC SCHS,50,BATTLEFIELD MIDDLE,8,53,2,7,58,1,113,19,253,0,253
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,1,2,0,0,2,0,36,1,41,0,41
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,2,1,0,0,1,0,27,4,33,0,33
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,3,2,0,3,4,0,37,2,48,0,48
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,4,3,0,0,3,0,33,0,39,0,39
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,5,1,0,1,7,0,40,2,51,1,51
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,KG,0,0,1,3,0,27,3,34,0,34
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,PK,1,0,0,3,0,16,2,22,0,22
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,1,13,1,2,9,0,70,8,103,0,103
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,2,5,0,3,13,0,79,8,108,0,108
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,3,15,0,1,9,0,82,13,120,0,120
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,4,11,0,1,9,0,78,9,108,0,108
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,5,8,1,2,7,1,90,6,115,0,115
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,KG,10,0,1,6,2,64,8,91,2,91
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,PK,1,0,0,2,0,7,1,11,4,11
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,1,24,0,2,14,1,51,5,97,0,97
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,2,32,2,2,16,0,58,7,117,0,117
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,3,27,0,1,19,0,62,6,115,0,115
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,4,24,0,1,17,0,70,5,117,0,117
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,5,19,0,3,21,1,60,9,113,0,113
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,KG,29,1,1,21,0,57,4,113,0,113
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,PK,27,0,1,18,0,22,6,74,0,74
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,1,5,0,1,4,0,42,7,59,0,59
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,2,4,0,2,3,0,49,6,64,0,64
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,3,5,0,1,3,0,59,9,77,0,77
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,4,7,0,5,6,0,49,4,71,0,71
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,5,7,1,4,6,0,52,4,74,0,74
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,KG,7,0,2,8,0,41,7,65,0,65
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,PK,5,0,0,3,0,6,1,15,0,15
88,SPOTSYLVANIA CO PBLC SCHS,381,CHANCELLOR HIGH,9,81,1,8,89,0,154,11,344,0,344
88,SPOTSYLVANIA CO PBLC SCHS,381,CHANCELLOR HIGH,10,66,0,13,70,1,168,17,335,0,335
88,SPOTSYLVANIA CO PBLC SCHS,381,CHANCELLOR HIGH,11,68,1,4,60,0,156,16,305,0,305
88,SPOTSYLVANIA CO PBLC SCHS,381,CHANCELLOR HIGH,12,48,1,8,85,1,171,17,331,0,331
88,SPOTSYLVANIA CO PBLC SCHS,382,CHANCELLOR MIDDLE,6,72,0,7,55,0,138,9,281,0,281
88,SPOTSYLVANIA CO PBLC SCHS,382,CHANCELLOR MIDDLE,7,58,0,10,46,1,166,18,299,0,299
88,SPOTSYLVANIA CO PBLC SCHS,382,CHANCELLOR MIDDLE,8,58,0,7,60,1,132,11,269,0,269
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,1,18,0,1,34,0,74,8,135,0,135
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,2,23,1,3,19,2,66,12,126,0,126
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,3,35,0,3,16,0,80,5,139,0,139
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,4,23,0,6,19,0,82,8,138,0,138
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,5,33,1,4,18,0,77,11,144,0,144
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,KG,21,0,4,16,0,70,12,123,0,123
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,PK,1,0,0,1,0,3,0,5,0,5
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,1,4,0,2,14,0,45,6,71,0,71
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,2,12,0,1,10,0,34,13,70,0,70
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,3,16,0,0,9,0,60,9,94,0,94
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,4,11,0,0,19,0,61,8,99,0,99
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,5,9,0,0,17,0,46,8,80,0,80
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,KG,11,0,0,8,0,54,6,79,0,79
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,PK,6,0,0,8,0,14,4,32,0,32
88,SPOTSYLVANIA CO PBLC SCHS,20,COURTLAND HIGH,9,49,0,8,61,0,181,17,316,0,316
88,SPOTSYLVANIA CO PBLC SCHS,20,COURTLAND HIGH,10,41,0,6,45,1,188,23,304,1,304
88,SPOTSYLVANIA CO PBLC SCHS,20,COURTLAND HIGH,11,36,3,6,37,0,179,11,272,0,272
88,SPOTSYLVANIA CO PBLC SCHS,20,COURTLAND HIGH,12,29,0,1,66,1,147,15,259,0,259
88,SPOTSYLVANIA CO PBLC SCHS,509,FREEDOM MIDDLE,6,41,0,8,43,0,139,18,249,0,249
88,SPOTSYLVANIA CO PBLC SCHS,509,FREEDOM MIDDLE,7,33,1,6,58,1,148,15,262,1,262
88,SPOTSYLVANIA CO PBLC SCHS,509,FREEDOM MIDDLE,8,37,0,8,62,2,138,21,268,0,268
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,1,28,0,4,27,0,58,9,126,0,126
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,2,43,0,4,22,0,32,14,115,0,115
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,3,35,0,4,22,0,59,10,130,0,130
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,4,35,0,2,19,0,63,13,132,0,132
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,5,37,0,2,22,0,59,12,132,0,132
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,KG,37,0,2,12,0,53,12,116,0,116
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,PK,15,0,0,9,0,14,2,40,0,40
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,1,17,0,2,21,0,44,10,94,0,94
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,2,16,0,1,32,0,48,7,104,0,104
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,3,24,0,3,27,0,53,12,119,0,119
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,4,19,0,3,25,0,45,6,98,0,98
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,5,17,0,4,28,0,63,7,119,0,119
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,KG,28,0,2,17,0,59,8,114,0,114
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,PK,1,0,0,0,0,2,1,4,0,4
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,1,1,1,0,8,0,56,3,69,0,69
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,2,1,0,0,5,0,38,5,49,0,49
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,3,1,0,0,7,0,64,7,79,0,79
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,4,3,0,0,4,0,49,6,62,0,62
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,5,5,1,0,6,0,60,6,78,0,78
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,KG,2,0,0,6,0,42,8,58,0,58
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,PK,0,0,0,4,0,17,4,25,0,25
88,SPOTSYLVANIA CO PBLC SCHS,506,MASSAPONAX HIGH,9,89,2,17,152,0,250,25,535,0,535
88,SPOTSYLVANIA CO PBLC SCHS,506,MASSAPONAX HIGH,10,76,3,22,128,0,270,20,519,0,519
88,SPOTSYLVANIA CO PBLC SCHS,506,MASSAPONAX HIGH,11,56,3,19,127,1,258,17,481,0,481
88,SPOTSYLVANIA CO PBLC SCHS,506,MASSAPONAX HIGH,12,53,0,22,142,1,263,8,489,1,489
88,SPOTSYLVANIA CO PBLC SCHS,505,NI RIVER MIDDLE,6,12,1,8,32,0,172,10,235,0,235
88,SPOTSYLVANIA CO PBLC SCHS,505,NI RIVER MIDDLE,7,19,2,3,18,1,187,14,244,0,244
88,SPOTSYLVANIA CO PBLC SCHS,505,NI RIVER MIDDLE,8,27,0,5,31,1,211,7,282,0,282
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,1,19,0,7,26,0,58,11,121,0,121
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,2,21,0,6,37,0,52,9,125,0,125
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,3,19,0,7,37,0,55,13,131,0,131
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,4,21,0,8,32,0,66,14,141,0,141
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,5,20,1,7,36,0,56,10,130,0,130
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,KG,18,0,7,18,0,59,7,109,0,109
88,SPOTSYLVANIA CO PBLC SCHS,508,PARKSIDE ELEM,PK,4,0,2,1,0,4,0,11,0,11
88,SPOTSYLVANIA CO PBLC SCHS,220,POST OAK MIDDLE,6,17,1,2,28,0,178,14,240,0,240
88,SPOTSYLVANIA CO PBLC SCHS,220,POST OAK MIDDLE,7,8,0,5,19,0,189,12,233,0,233
88,SPOTSYLVANIA CO PBLC SCHS,220,POST OAK MIDDLE,8,17,0,3,32,0,185,16,253,0,253
88,SPOTSYLVANIA CO PBLC SCHS,510,RIVERBEND HIGH,9,49,0,15,72,0,324,32,492,0,492
88,SPOTSYLVANIA CO PBLC SCHS,510,RIVERBEND HIGH,10,57,1,20,65,0,316,21,480,1,480
88,SPOTSYLVANIA CO PBLC SCHS,510,RIVERBEND HIGH,11,55,1,12,65,0,326,30,489,0,489
88,SPOTSYLVANIA CO PBLC SCHS,510,RIVERBEND HIGH,12,51,1,10,62,1,308,25,458,0,458
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,1,11,0,3,10,0,52,15,91,0,91
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,2,8,0,4,18,1,60,4,95,0,95
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,3,13,0,1,17,0,76,4,111,0,111
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,4,16,0,1,20,0,66,9,112,0,112
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,5,15,0,0,21,0,71,5,112,0,112
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,KG,11,0,1,9,0,76,8,105,0,105
88,SPOTSYLVANIA CO PBLC SCHS,503,RIVERVIEW ELEM,PK,15,0,6,9,0,36,7,73,0,73
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,1,7,0,0,9,0,54,5,75,0,75
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,2,3,0,0,12,0,65,7,87,0,87
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,3,7,0,0,11,0,55,11,84,0,84
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,4,8,0,1,14,0,60,6,89,0,89
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,5,9,0,2,11,0,42,7,71,0,71
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,KG,3,0,1,5,0,68,7,84,0,84
88,SPOTSYLVANIA CO PBLC SCHS,130,ROBERT E. LEE ELEM,PK,2,0,0,4,0,11,6,23,0,23
88,SPOTSYLVANIA CO PBLC SCHS,60,SALEM ELEM,1,26,1,1,17,0,33,5,83,0,83
88,SPOTSYLVANIA CO PBLC SCHS,60,SALEM ELEM,2,33,1,3,22,0,45,7,111,0,111
88,SPOTSYLVANIA CO PBLC SCHS,60,SALEM ELEM,3,42,0,2,26,0,29,9,108,0,108
88,SPOTSYLVANIA CO PBLC SCHS,60,SALEM ELEM,4,39,0,3,17,0,42,7,108,0,108
88,SPOTSYLVANIA CO PBLC SCHS,60,SALEM ELEM,5,33,0,5,26,0,35,10,109,0,109
88,SPOTSYLVANIA CO PBLC SCHS,60,SALEM ELEM,KG,24,0,2,16,0,36,4,82,0,82
88,SPOTSYLVANIA CO PBLC SCHS,60,SALEM ELEM,PK,9,0,1,5,0,19,8,42,0,42
88,SPOTSYLVANIA CO PBLC SCHS,390,SMITH STATION ELEM,1,15,0,4,24,0,55,9,107,0,107
88,SPOTSYLVANIA CO PBLC SCHS,390,SMITH STATION ELEM,2,20,1,2,20,0,48,8,99,0,99
88,SPOTSYLVANIA CO PBLC SCHS,390,SMITH STATION ELEM,3,27,0,2,23,0,62,8,122,0,122
88,SPOTSYLVANIA CO PBLC SCHS,390,SMITH STATION ELEM,4,20,1,5,38,1,61,14,140,0,140
88,SPOTSYLVANIA CO PBLC SCHS,390,SMITH STATION ELEM,5,10,1,6,34,0,68,9,128,0,128
88,SPOTSYLVANIA CO PBLC SCHS,390,SMITH STATION ELEM,KG,24,1,4,21,1,46,10,107,0,107
88,SPOTSYLVANIA CO PBLC SCHS,390,SMITH STATION ELEM,PK,3,0,0,2,0,6,0,11,0,11
88,SPOTSYLVANIA CO PBLC SCHS,360,SPOTSWOOD ELEM,1,18,0,3,17,0,40,10,88,0,88
88,SPOTSYLVANIA CO PBLC SCHS,360,SPOTSWOOD ELEM,2,18,0,4,20,0,45,8,95,0,95
88,SPOTSYLVANIA CO PBLC SCHS,360,SPOTSWOOD ELEM,3,21,1,4,17,0,30,6,79,0,79
88,SPOTSYLVANIA CO PBLC SCHS,360,SPOTSWOOD ELEM,4,23,0,0,21,0,32,6,82,0,82
88,SPOTSYLVANIA CO PBLC SCHS,360,SPOTSWOOD ELEM,5,11,0,3,20,0,40,5,79,1,79
88,SPOTSYLVANIA CO PBLC SCHS,360,SPOTSWOOD ELEM,KG,17,0,4,15,0,44,5,85,0,85
88,SPOTSYLVANIA CO PBLC SCHS,360,SPOTSWOOD ELEM,PK,0,0,0,1,0,2,0,3,5,3
88,SPOTSYLVANIA CO PBLC SCHS,370,SPOTSYLVANIA HIGH,9,13,2,4,29,0,262,17,327,0,327
88,SPOTSYLVANIA CO PBLC SCHS,370,SPOTSYLVANIA HIGH,10,13,2,4,32,0,223,16,290,0,290
88,SPOTSYLVANIA CO PBLC SCHS,370,SPOTSYLVANIA HIGH,11,6,1,3,37,0,217,17,281,0,281
88,SPOTSYLVANIA CO PBLC SCHS,370,SPOTSYLVANIA HIGH,12,13,0,1,32,0,202,18,266,0,266
88,SPOTSYLVANIA CO PBLC SCHS,330,SPOTSYLVANIA MIDDLE,6,57,1,8,60,0,186,23,335,0,335
88,SPOTSYLVANIA CO PBLC SCHS,330,SPOTSYLVANIA MIDDLE,7,27,0,13,54,0,161,15,270,0,270
88,SPOTSYLVANIA CO PBLC SCHS,330,SPOTSYLVANIA MIDDLE,8,37,0,9,59,1,145,19,270,0,270
88,SPOTSYLVANIA CO PBLC SCHS,502,THORNBURG MIDDLE,6,30,0,2,42,0,154,13,241,0,241
88,SPOTSYLVANIA CO PBLC SCHS,502,THORNBURG MIDDLE,7,24,0,5,55,0,143,11,238,0,238
88,SPOTSYLVANIA CO PBLC SCHS,502,THORNBURG MIDDLE,8,31,0,5,64,2,148,8,258,0,258
88,SPOTSYLVANIA CO PBLC SCHS,504,WILDERNESS ELEM,1,9,2,3,18,0,75,9,116,0,116
88,SPOTSYLVANIA CO PBLC SCHS,504,WILDERNESS ELEM,2,18,0,1,19,1,66,10,115,0,115
88,SPOTSYLVANIA CO PBLC SCHS,504,WILDERNESS ELEM,3,19,0,1,23,2,63,11,119,0,119
88,SPOTSYLVANIA CO PBLC SCHS,504,WILDERNESS ELEM,4,13,0,1,26,0,79,10,129,2,129
88,SPOTSYLVANIA CO PBLC SCHS,504,WILDERNESS ELEM,5,22,1,1,19,0,75,6,124,0,124
88,SPOTSYLVANIA CO PBLC SCHS,504,WILDERNESS ELEM,KG,12,1,1,12,1,61,8,96,0,96
88,SPOTSYLVANIA CO PBLC SCHS,504,WILDERNESS ELEM,PK,11,0,0,15,0,7,8,41,0,41
89,STAFFORD CO PBLC SCHS,40,ANDREW G. WRIGHT MIDDLE,6,49,0,8,30,1,171,19,278,1,278
89,STAFFORD CO PBLC SCHS,40,ANDREW G. WRIGHT MIDDLE,7,53,2,6,49,2,190,21,323,0,323
89,STAFFORD CO PBLC SCHS,40,ANDREW G. WRIGHT MIDDLE,8,50,0,9,39,1,162,20,281,0,281
89,STAFFORD CO PBLC SCHS,260,ANNE E. MONCURE ELEM,1,28,1,2,23,0,66,19,139,0,139
89,STAFFORD CO PBLC SCHS,260,ANNE E. MONCURE ELEM,2,19,0,5,19,0,67,8,118,0,118
89,STAFFORD CO PBLC SCHS,260,ANNE E. MONCURE ELEM,3,25,0,4,23,0,65,11,128,0,128
89,STAFFORD CO PBLC SCHS,260,ANNE E. MONCURE ELEM,4,14,0,2,19,1,59,6,101,0,101
89,STAFFORD CO PBLC SCHS,260,ANNE E. MONCURE ELEM,5,30,0,3,21,0,70,8,132,0,132
89,STAFFORD CO PBLC SCHS,260,ANNE E. MONCURE ELEM,KG,29,2,2,15,0,66,13,127,2,127
89,STAFFORD CO PBLC SCHS,260,ANNE E. MONCURE ELEM,PK,5,0,0,5,0,3,0,13,7,13
89,STAFFORD CO PBLC SCHS,433,ANTHONY BURNS ELEM,1,29,0,3,37,0,32,15,116,0,116
89,STAFFORD CO PBLC SCHS,433,ANTHONY BURNS ELEM,2,29,1,4,35,1,45,16,131,0,131
89,STAFFORD CO PBLC SCHS,433,ANTHONY BURNS ELEM,3,26,1,6,53,0,45,10,141,0,141
89,STAFFORD CO PBLC SCHS,433,ANTHONY BURNS ELEM,4,29,0,6,44,1,51,15,146,0,146
89,STAFFORD CO PBLC SCHS,433,ANTHONY BURNS ELEM,5,25,0,3,37,0,49,10,124,0,124
